2022 Federal Election House of Representatives Distribution of Preferences By Polling Place [27966 04/07/2022 14:40:29      ]
StateAb,DivisionId,DivisionNm,PPId,PPNm,CountNum,BallotPosition,CandidateId,Surname,GivenNm,PartyAb,PartyNm,SittingMemberFl,CalculationType,CalculationValue
"QLD","170","Maranoa","0","ABSENT","5","2","37785","RICHARDSON","Malcolm Jeffrey","ASP","Shooters, Fishers and Farmers Party","N","Transfer Count","0"
"QLD","170","Maranoa","0","ABSENT","5","2","37785","RICHARDSON","Malcolm Jeffrey","ASP","Shooters, Fishers and Farmers Party","N","Transfer Percent","0.000"
"QLD","170","Maranoa","0","ABSENT","5","3","37246","KERRIGAN","David Barry","ALP","Australian Labor Party (State of Queensland)","N","Preference Count","799"
"QLD","170","Maranoa","0","ABSENT","5","3","37246","KERRIGAN","David Barry","ALP","Australian Labor Party (State of Queensland)","N","Preference Percent","32.020"
"QLD","170","Maranoa","0","ABSENT","5","3","37246","KERRIGAN","David Barry","ALP","Australian Labor Party (State of Queensland)","N","Transfer Count","251"
"QLD","170","Maranoa","0","ABSENT","5","3","37246","KERRIGAN","David Barry","ALP","Australian Labor Party (State of Queensland)","N","Transfer Percent","37.970"
"QLD","170","Maranoa","0","ABSENT","5","4","36002","McDONALD","Nathan John","UAPP","United Australia Party","N","Preference Count","0"
"QLD","170","Maranoa","0","ABSENT","5","4","36002","McDONALD","Nathan John","UAPP","United Australia Party","N","Preference Percent","0.000"
"QLD","170","Maranoa","0","ABSENT","5","4","36002","McDONALD","Nathan John","UAPP","United Australia Party","N","Transfer Count","0"
"QLD","170","Maranoa","0","ABSENT","5","4","36002","McDONALD","Nathan John","UAPP","United Australia Party","N","Transfer Percent","0.000"
"QLD","170","Maranoa","0","ABSENT","5","5","37351","PARKER","Ellisa Katherine","GRN","Queensland Greens","N","Preference Count","0"
"QLD","170","Maranoa","0","ABSENT","5","5","37351","PARKER","Ellisa Katherine","GRN","Queensland Greens","N","Preference Percent","0.000"
"QLD","170","Maranoa","0","ABSENT","5","5","37351","PARKER","Ellisa Katherine","GRN","Queensland Greens","N","Transfer Count","0"
"QLD","170","Maranoa","0","ABSENT","5","5","37351","PARKER","Ellisa Katherine","GRN","Queensland Greens","N","Transfer Percent","0.000"
"QLD","170","Maranoa","0","ABSENT","5","6","38231","KELLY","Mike Zacharay","ON","Pauline Hanson's One Nation","N","Preference Count","0"
"QLD","170","Maranoa","0","ABSENT","5","6","38231","KELLY","Mike Zacharay","ON","Pauline Hanson's One Nation","N","Preference Percent","0.000"
