DivisionNm,CountNumber,BallotPosition,Surname,GivenNm,PartyAb,PartyNm,Elected,PreferenceCount,PreferencePercent,TransferCount,TransferPercent,Winner,DistributingBallotPosition,DistributingSurname,DistributingGivenNm,DistributingPartyAb,DistributingPartyNm
Hughes,1,8,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,5,SEYMOUR,Narelle,ON,Pauline Hanson's One Nation
Hughes,2,1,WARE,Jenny,LP,Liberal,Y,43142,44.52,477,13.7,LP,6,SEYMOUR,Linda,IND,Independent
Hughes,2,2,THOMPSON,Pete,GRN,The Greens,N,6563,6.77,337,9.68,LP,6,SEYMOUR,Linda,IND,Independent
Hughes,2,3,STEELE,Georgia,IND,Independent,N,15908,16.42,1761,50.59,LP,6,SEYMOUR,Linda,IND,Independent
Hughes,2,4,KELLY,Craig,UAPP,United Australia Party,N,8573,8.85,225,6.46,LP,6,SEYMOUR,Linda,IND,Independent
Hughes,2,5,SEYMOUR,Narelle,ON,Pauline Hanson's One Nation,N,0,0,0,0,LP,6,SEYMOUR,Linda,IND,Independent
Hughes,2,6,SEYMOUR,Linda,IND,Independent,N,0,0,-3481,-100,LP,6,SEYMOUR,Linda,IND,Independent
Hughes,2,7,CAMPBELL,Riley,ALP,Labor,N,22723,23.45,681,19.56,LP,6,SEYMOUR,Linda,IND,Independent
Hughes,2,8,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,6,SEYMOUR,Linda,IND,Independent
Hughes,3,1,WARE,Jenny,LP,Liberal,Y,43782,45.18,640,9.75,LP,2,THOMPSON,Pete,GRN,The Greens
Hughes,3,2,THOMPSON,Pete,GRN,The Greens,N,0,0,-6563,-100,LP,2,THOMPSON,Pete,GRN,The Greens
Hughes,3,3,STEELE,Georgia,IND,Independent,N,18530,19.12,2622,39.95,LP,2,THOMPSON,Pete,GRN,The Greens
Hughes,3,4,KELLY,Craig,UAPP,United Australia Party,N,8863,9.15,290,4.42,LP,2,THOMPSON,Pete,GRN,The Greens
Hughes,3,5,SEYMOUR,Narelle,ON,Pauline Hanson's One Nation,N,0,0,0,0,LP,2,THOMPSON,Pete,GRN,The Greens
Hughes,3,6,SEYMOUR,Linda,IND,Independent,N,0,0,0,0,LP,2,THOMPSON,Pete,GRN,The Greens
Hughes,3,7,CAMPBELL,Riley,ALP,Labor,N,25734,26.55,3011,45.88,LP,2,THOMPSON,Pete,GRN,The Greens
Hughes,3,8,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,2,THOMPSON,Pete,GRN,The Greens
Hughes,4,1,WARE,Jenny,LP,Liberal,Y,47954,49.48,4172,47.07,LP,4,KELLY,Craig,UAPP,United Australia Party
Hughes,4,2,THOMPSON,Pete,GRN,The Greens,N,0,0,0,0,LP,4,KELLY,Craig,UAPP,United Australia Party
Hughes,4,3,STEELE,Georgia,IND,Independent,N,21692,22.38,3162,35.68,LP,4,KELLY,Craig,UAPP,United Australia Party
Hughes,4,4,KELLY,Craig,UAPP,United Australia Party,N,0,0,-8863,-100,LP,4,KELLY,Craig,UAPP,United Australia Party
Hughes,4,5,SEYMOUR,Narelle,ON,Pauline Hanson's One Nation,N,0,0,0,0,LP,4,KELLY,Craig,UAPP,United Australia Party
Hughes,4,6,SEYMOUR,Linda,IND,Independent,N,0,0,0,0,LP,4,KELLY,Craig,UAPP,United Australia Party
Hughes,4,7,CAMPBELL,Riley,ALP,Labor,N,27263,28.13,1529,17.25,LP,4,KELLY,Craig,UAPP,United Australia Party
Hughes,4,8,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,4,KELLY,Craig,UAPP,United Australia Party
Hughes,5,1,WARE,Jenny,LP,Liberal,Y,55244,57.01,7290,33.61,LP,3,STEELE,Georgia,IND,Independent
Hughes,5,2,THOMPSON,Pete,GRN,The Greens,N,0,0,0,0,LP,3,STEELE,Georgia,IND,Independent
Hughes,5,3,STEELE,Georgia,IND,Independent,N,0,0,-21692,-100,LP,3,STEELE,Georgia,IND,Independent
Hughes,5,4,KELLY,Craig,UAPP,United Australia Party,N,0,0,0,0,LP,3,STEELE,Georgia,IND,Independent
Hughes,5,5,SEYMOUR,Narelle,ON,Pauline Hanson's One Nation,N,0,0,0,0,LP,3,STEELE,Georgia,IND,Independent
Hughes,5,6,SEYMOUR,Linda,IND,Independent,N,0,0,0,0,LP,3,STEELE,Georgia,IND,Independent
Hughes,5,7,CAMPBELL,Riley,ALP,Labor,N,41665,42.99,14402,66.39,LP,3,STEELE,Georgia,IND,Independent
Hughes,5,8,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,3,STEELE,Georgia,IND,Independent
Hume,0,1,BAINES,Greg,ALP,Labor,N,20864,19.92,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Hume,0,2,DOLLIN,Garry Trevor,UAPP,United Australia Party,N,4780,4.56,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Hume,0,3,THOMPSON,Rebecca,ON,Pauline Hanson's One Nation,N,7700,7.35,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Hume,0,4,MENERIPITIYAGE DONA,Sheneli,IND,Independent,N,1124,1.07,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Hume,0,5,SELLER,Ross Edward,ASP,"Shooters, Fishers and Farmers Party",N,3108,2.97,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Hume,0,6,STEWART,Karen,GRN,The Greens,N,5194,4.96,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Hume,0,7,TAYLOR,Angus,LP,Liberal,Y,45177,43.12,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Hume,0,8,DE LIMA,Joaquim Eduardo,LDP,Liberal Democrats,N,770,0.73,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Hume,0,9,ACKERY,Penny,IND,Independent,N,16045,15.32,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Hume,0,10,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Hume,1,1,BAINES,Greg,ALP,Labor,N,20908,19.96,44,5.71,LP,8,DE LIMA,Joaquim Eduardo,LDP,Liberal Democrats
Hume,1,2,DOLLIN,Garry Trevor,UAPP,United Australia Party,N,4894,4.67,114,14.81,LP,8,DE LIMA,Joaquim Eduardo,LDP,Liberal Democrats
Hume,1,3,THOMPSON,Rebecca,ON,Pauline Hanson's One Nation,N,7844,7.49,144,18.7,LP,8,DE LIMA,Joaquim Eduardo,LDP,Liberal Democrats
Hume,1,4,MENERIPITIYAGE DONA,Sheneli,IND,Independent,N,1139,1.09,15,1.95,LP,8,DE LIMA,Joaquim Eduardo,LDP,Liberal Democrats
Hume,1,5,SELLER,Ross Edward,ASP,"Shooters, Fishers and Farmers Party",N,3184,3.04,76,9.87,LP,8,DE LIMA,Joaquim Eduardo,LDP,Liberal Democrats
Hume,1,6,STEWART,Karen,GRN,The Greens,N,5215,4.98,21,2.73,LP,8,DE LIMA,Joaquim Eduardo,LDP,Liberal Democrats
Hume,1,7,TAYLOR,Angus,LP,Liberal,Y,45416,43.35,239,31.04,LP,8,DE LIMA,Joaquim Eduardo,LDP,Liberal Democrats
Hume,1,8,DE LIMA,Joaquim Eduardo,LDP,Liberal Democrats,N,0,0,-770,-100,LP,8,DE LIMA,Joaquim Eduardo,LDP,Liberal Democrats
Hume,1,9,ACKERY,Penny,IND,Independent,N,16162,15.43,117,15.19,LP,8,DE LIMA,Joaquim Eduardo,LDP,Liberal Democrats
Hume,1,10,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,8,DE LIMA,Joaquim Eduardo,LDP,Liberal Democrats
Hume,2,1,BAINES,Greg,ALP,Labor,N,21052,20.1,144,12.64,LP,4,MENERIPITIYAGE DONA,Sheneli,IND,Independent
Hume,2,2,DOLLIN,Garry Trevor,UAPP,United Australia Party,N,4942,4.72,48,4.21,LP,4,MENERIPITIYAGE DONA,Sheneli,IND,Independent
Hume,2,3,THOMPSON,Rebecca,ON,Pauline Hanson's One Nation,N,7932,7.57,88,7.73,LP,4,MENERIPITIYAGE DONA,Sheneli,IND,Independent
Hume,2,4,MENERIPITIYAGE DONA,Sheneli,IND,Independent,N,0,0,-1139,-100,LP,4,MENERIPITIYAGE DONA,Sheneli,IND,Independent
Hume,2,5,SELLER,Ross Edward,ASP,"Shooters, Fishers and Farmers Party",N,3284,3.13,100,8.78,LP,4,MENERIPITIYAGE DONA,Sheneli,IND,Independent
Hume,2,6,STEWART,Karen,GRN,The Greens,N,5375,5.13,160,14.05,LP,4,MENERIPITIYAGE DONA,Sheneli,IND,Independent
Hume,2,7,TAYLOR,Angus,LP,Liberal,Y,45494,43.43,78,6.85,LP,4,MENERIPITIYAGE DONA,Sheneli,IND,Independent
Hume,2,8,DE LIMA,Joaquim Eduardo,LDP,Liberal Democrats,N,0,0,0,0,LP,4,MENERIPITIYAGE DONA,Sheneli,IND,Independent
Hume,2,9,ACKERY,Penny,IND,Independent,N,16683,15.92,521,45.74,LP,4,MENERIPITIYAGE DONA,Sheneli,IND,Independent
Hume,2,10,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,4,MENERIPITIYAGE DONA,Sheneli,IND,Independent
Hume,3,1,BAINES,Greg,ALP,Labor,N,21464,20.49,412,12.55,LP,5,SELLER,Ross Edward,ASP,"Shooters, Fishers and Farmers Party"
Hume,3,2,DOLLIN,Garry Trevor,UAPP,United Australia Party,N,5376,5.13,434,13.22,LP,5,SELLER,Ross Edward,ASP,"Shooters, Fishers and Farmers Party"
Hume,3,3,THOMPSON,Rebecca,ON,Pauline Hanson's One Nation,N,8885,8.48,953,29.02,LP,5,SELLER,Ross Edward,ASP,"Shooters, Fishers and Farmers Party"
Hume,3,4,MENERIPITIYAGE DONA,Sheneli,IND,Independent,N,0,0,0,0,LP,5,SELLER,Ross Edward,ASP,"Shooters, Fishers and Farmers Party"
Hume,3,5,SELLER,Ross Edward,ASP,"Shooters, Fishers and Farmers Party",N,0,0,-3284,-100,LP,5,SELLER,Ross Edward,ASP,"Shooters, Fishers and Farmers Party"
Hume,3,6,STEWART,Karen,GRN,The Greens,N,5659,5.4,284,8.65,LP,5,SELLER,Ross Edward,ASP,"Shooters, Fishers and Farmers Party"
Hume,3,7,TAYLOR,Angus,LP,Liberal,Y,46062,43.97,568,17.3,LP,5,SELLER,Ross Edward,ASP,"Shooters, Fishers and Farmers Party"
Hume,3,8,DE LIMA,Joaquim Eduardo,LDP,Liberal Democrats,N,0,0,0,0,LP,5,SELLER,Ross Edward,ASP,"Shooters, Fishers and Farmers Party"
Hume,3,9,ACKERY,Penny,IND,Independent,N,17316,16.53,633,19.28,LP,5,SELLER,Ross Edward,ASP,"Shooters, Fishers and Farmers Party"
Hume,3,10,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,5,SELLER,Ross Edward,ASP,"Shooters, Fishers and Farmers Party"
Hume,4,1,BAINES,Greg,ALP,Labor,N,22038,21.04,574,10.68,LP,2,DOLLIN,Garry Trevor,UAPP,United Australia Party
Hume,4,2,DOLLIN,Garry Trevor,UAPP,United Australia Party,N,0,0,-5376,-100,LP,2,DOLLIN,Garry Trevor,UAPP,United Australia Party
Hume,4,3,THOMPSON,Rebecca,ON,Pauline Hanson's One Nation,N,11609,11.08,2724,50.67,LP,2,DOLLIN,Garry Trevor,UAPP,United Australia Party
Hume,4,4,MENERIPITIYAGE DONA,Sheneli,IND,Independent,N,0,0,0,0,LP,2,DOLLIN,Garry Trevor,UAPP,United Australia Party
Hume,4,5,SELLER,Ross Edward,ASP,"Shooters, Fishers and Farmers Party",N,0,0,0,0,LP,2,DOLLIN,Garry Trevor,UAPP,United Australia Party
Hume,4,6,STEWART,Karen,GRN,The Greens,N,5916,5.65,257,4.78,LP,2,DOLLIN,Garry Trevor,UAPP,United Australia Party
Hume,4,7,TAYLOR,Angus,LP,Liberal,Y,47344,45.19,1282,23.85,LP,2,DOLLIN,Garry Trevor,UAPP,United Australia Party
Hume,4,8,DE LIMA,Joaquim Eduardo,LDP,Liberal Democrats,N,0,0,0,0,LP,2,DOLLIN,Garry Trevor,UAPP,United Australia Party
Hume,4,9,ACKERY,Penny,IND,Independent,N,17855,17.04,539,10.03,LP,2,DOLLIN,Garry Trevor,UAPP,United Australia Party
Hume,4,10,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,2,DOLLIN,Garry Trevor,UAPP,United Australia Party
Hume,5,1,BAINES,Greg,ALP,Labor,N,24505,23.39,2467,41.7,LP,6,STEWART,Karen,GRN,The Greens
Hume,5,2,DOLLIN,Garry Trevor,UAPP,United Australia Party,N,0,0,0,0,LP,6,STEWART,Karen,GRN,The Greens
Hume,5,3,THOMPSON,Rebecca,ON,Pauline Hanson's One Nation,N,12063,11.51,454,7.67,LP,6,STEWART,Karen,GRN,The Greens
Hume,5,4,MENERIPITIYAGE DONA,Sheneli,IND,Independent,N,0,0,0,0,LP,6,STEWART,Karen,GRN,The Greens
Hume,5,5,SELLER,Ross Edward,ASP,"Shooters, Fishers and Farmers Party",N,0,0,0,0,LP,6,STEWART,Karen,GRN,The Greens
Hume,5,6,STEWART,Karen,GRN,The Greens,N,0,0,-5916,-100,LP,6,STEWART,Karen,GRN,The Greens
Hume,5,7,TAYLOR,Angus,LP,Liberal,Y,48002,45.82,658,11.12,LP,6,STEWART,Karen,GRN,The Greens
Hume,5,8,DE LIMA,Joaquim Eduardo,LDP,Liberal Democrats,N,0,0,0,0,LP,6,STEWART,Karen,GRN,The Greens
Hume,5,9,ACKERY,Penny,IND,Independent,N,20192,19.27,2337,39.5,LP,6,STEWART,Karen,GRN,The Greens
Hume,5,10,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,6,STEWART,Karen,GRN,The Greens
Hume,6,1,BAINES,Greg,ALP,Labor,N,26991,25.76,2486,20.61,LP,3,THOMPSON,Rebecca,ON,Pauline Hanson's One Nation
Hume,6,2,DOLLIN,Garry Trevor,UAPP,United Australia Party,N,0,0,0,0,LP,3,THOMPSON,Rebecca,ON,Pauline Hanson's One Nation
Hume,6,3,THOMPSON,Rebecca,ON,Pauline Hanson's One Nation,N,0,0,-12063,-100,LP,3,THOMPSON,Rebecca,ON,Pauline Hanson's One Nation
Hume,6,4,MENERIPITIYAGE DONA,Sheneli,IND,Independent,N,0,0,0,0,LP,3,THOMPSON,Rebecca,ON,Pauline Hanson's One Nation
Hume,6,5,SELLER,Ross Edward,ASP,"Shooters, Fishers and Farmers Party",N,0,0,0,0,LP,3,THOMPSON,Rebecca,ON,Pauline Hanson's One Nation
Hume,6,6,STEWART,Karen,GRN,The Greens,N,0,0,0,0,LP,3,THOMPSON,Rebecca,ON,Pauline Hanson's One Nation
Hume,6,7,TAYLOR,Angus,LP,Liberal,Y,51655,49.31,3653,30.28,LP,3,THOMPSON,Rebecca,ON,Pauline Hanson's One Nation
Hume,6,8,DE LIMA,Joaquim Eduardo,LDP,Liberal Democrats,N,0,0,0,0,LP,3,THOMPSON,Rebecca,ON,Pauline Hanson's One Nation
Hume,6,9,ACKERY,Penny,IND,Independent,N,26116,24.93,5924,49.11,LP,3,THOMPSON,Rebecca,ON,Pauline Hanson's One Nation
Hume,6,10,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,3,THOMPSON,Rebecca,ON,Pauline Hanson's One Nation
Hume,7,1,BAINES,Greg,ALP,Labor,N,44295,42.28,17304,66.26,LP,9,ACKERY,Penny,IND,Independent
Hume,7,2,DOLLIN,Garry Trevor,UAPP,United Australia Party,N,0,0,0,0,LP,9,ACKERY,Penny,IND,Independent
Hume,7,3,THOMPSON,Rebecca,ON,Pauline Hanson's One Nation,N,0,0,0,0,LP,9,ACKERY,Penny,IND,Independent
Hume,7,4,MENERIPITIYAGE DONA,Sheneli,IND,Independent,N,0,0,0,0,LP,9,ACKERY,Penny,IND,Independent
Hume,7,5,SELLER,Ross Edward,ASP,"Shooters, Fishers and Farmers Party",N,0,0,0,0,LP,9,ACKERY,Penny,IND,Independent
Hume,7,6,STEWART,Karen,GRN,The Greens,N,0,0,0,0,LP,9,ACKERY,Penny,IND,Independent
Hume,7,7,TAYLOR,Angus,LP,Liberal,Y,60467,57.72,8812,33.74,LP,9,ACKERY,Penny,IND,Independent
Hume,7,8,DE LIMA,Joaquim Eduardo,LDP,Liberal Democrats,N,0,0,0,0,LP,9,ACKERY,Penny,IND,Independent
Hume,7,9,ACKERY,Penny,IND,Independent,N,0,0,-26116,-100,LP,9,ACKERY,Penny,IND,Independent
Hume,7,10,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,9,ACKERY,Penny,IND,Independent
Hunter,0,1,MURRAY,Janet,GRN,The Greens,N,9562,8.88,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Hunter,0,2,REPACHOLI,Dan,ALP,Labor,Y,41514,38.54,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Hunter,0,3,DAVIES,Victoria,AJP,Animal Justice Party,N,2469,2.29,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Hunter,0,4,BONDS,Stuart,IND,Independent,N,6126,5.69,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Hunter,0,5,TOWNSEND,Cathy,IMO,Informed Medical Options Party,N,1458,1.35,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Hunter,0,6,PASSFIELD,Geoff,UAPP,United Australia Party,N,4370,4.06,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Hunter,0,7,THOMSON,James,NP,The Nationals,N,29540,27.42,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Hunter,0,8,McNAMARA,Dale,ON,Pauline Hanson's One Nation,N,10759,9.99,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Hunter,0,9,LARUFFA,Scott Fulvio,IND,Independent,N,1929,1.79,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Hunter,0,10,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Hunter,1,1,MURRAY,Janet,GRN,The Greens,N,9690,8.99,128,8.78,ALP,5,TOWNSEND,Cathy,IMO,Informed Medical Options Party
Hunter,1,2,REPACHOLI,Dan,ALP,Labor,Y,41609,38.62,95,6.52,ALP,5,TOWNSEND,Cathy,IMO,Informed Medical Options Party
Hunter,1,3,DAVIES,Victoria,AJP,Animal Justice Party,N,2682,2.49,213,14.61,ALP,5,TOWNSEND,Cathy,IMO,Informed Medical Options Party
Hunter,1,4,BONDS,Stuart,IND,Independent,N,6540,6.07,414,28.4,ALP,5,TOWNSEND,Cathy,IMO,Informed Medical Options Party
Hunter,1,5,TOWNSEND,Cathy,IMO,Informed Medical Options Party,N,0,0,-1458,-100,ALP,5,TOWNSEND,Cathy,IMO,Informed Medical Options Party
Hunter,1,6,PASSFIELD,Geoff,UAPP,United Australia Party,N,4571,4.24,201,13.79,ALP,5,TOWNSEND,Cathy,IMO,Informed Medical Options Party
Hunter,1,7,THOMSON,James,NP,The Nationals,N,29637,27.51,97,6.65,ALP,5,TOWNSEND,Cathy,IMO,Informed Medical Options Party
Hunter,1,8,McNAMARA,Dale,ON,Pauline Hanson's One Nation,N,10975,10.19,216,14.81,ALP,5,TOWNSEND,Cathy,IMO,Informed Medical Options Party
Hunter,1,9,LARUFFA,Scott Fulvio,IND,Independent,N,2023,1.88,94,6.45,ALP,5,TOWNSEND,Cathy,IMO,Informed Medical Options Party
Hunter,1,10,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,5,TOWNSEND,Cathy,IMO,Informed Medical Options Party
Hunter,2,1,MURRAY,Janet,GRN,The Greens,N,9854,9.15,164,8.11,ALP,9,LARUFFA,Scott Fulvio,IND,Independent
Hunter,2,2,REPACHOLI,Dan,ALP,Labor,Y,41758,38.76,149,7.37,ALP,9,LARUFFA,Scott Fulvio,IND,Independent
Hunter,2,3,DAVIES,Victoria,AJP,Animal Justice Party,N,2789,2.59,107,5.29,ALP,9,LARUFFA,Scott Fulvio,IND,Independent
Hunter,2,4,BONDS,Stuart,IND,Independent,N,7401,6.87,861,42.56,ALP,9,LARUFFA,Scott Fulvio,IND,Independent
Hunter,2,5,TOWNSEND,Cathy,IMO,Informed Medical Options Party,N,0,0,0,0,ALP,9,LARUFFA,Scott Fulvio,IND,Independent
Hunter,2,6,PASSFIELD,Geoff,UAPP,United Australia Party,N,4688,4.35,117,5.78,ALP,9,LARUFFA,Scott Fulvio,IND,Independent
Hunter,2,7,THOMSON,James,NP,The Nationals,N,29896,27.75,259,12.8,ALP,9,LARUFFA,Scott Fulvio,IND,Independent
Hunter,2,8,McNAMARA,Dale,ON,Pauline Hanson's One Nation,N,11341,10.53,366,18.09,ALP,9,LARUFFA,Scott Fulvio,IND,Independent
Hunter,2,9,LARUFFA,Scott Fulvio,IND,Independent,N,0,0,-2023,-100,ALP,9,LARUFFA,Scott Fulvio,IND,Independent
Hunter,2,10,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,9,LARUFFA,Scott Fulvio,IND,Independent
Hunter,3,1,MURRAY,Janet,GRN,The Greens,N,10742,9.97,888,31.84,ALP,3,DAVIES,Victoria,AJP,Animal Justice Party
Hunter,3,2,REPACHOLI,Dan,ALP,Labor,Y,42253,39.22,495,17.75,ALP,3,DAVIES,Victoria,AJP,Animal Justice Party
Hunter,3,3,DAVIES,Victoria,AJP,Animal Justice Party,N,0,0,-2789,-100,ALP,3,DAVIES,Victoria,AJP,Animal Justice Party
Hunter,3,4,BONDS,Stuart,IND,Independent,N,7967,7.4,566,20.29,ALP,3,DAVIES,Victoria,AJP,Animal Justice Party
Hunter,3,5,TOWNSEND,Cathy,IMO,Informed Medical Options Party,N,0,0,0,0,ALP,3,DAVIES,Victoria,AJP,Animal Justice Party
Hunter,3,6,PASSFIELD,Geoff,UAPP,United Australia Party,N,4921,4.57,233,8.35,ALP,3,DAVIES,Victoria,AJP,Animal Justice Party
Hunter,3,7,THOMSON,James,NP,The Nationals,N,30150,27.99,254,9.11,ALP,3,DAVIES,Victoria,AJP,Animal Justice Party
Hunter,3,8,McNAMARA,Dale,ON,Pauline Hanson's One Nation,N,11694,10.86,353,12.66,ALP,3,DAVIES,Victoria,AJP,Animal Justice Party
Hunter,3,9,LARUFFA,Scott Fulvio,IND,Independent,N,0,0,0,0,ALP,3,DAVIES,Victoria,AJP,Animal Justice Party
Hunter,3,10,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,3,DAVIES,Victoria,AJP,Animal Justice Party
Hunter,4,1,MURRAY,Janet,GRN,The Greens,N,11042,10.25,300,6.1,ALP,6,PASSFIELD,Geoff,UAPP,United Australia Party
Hunter,4,2,REPACHOLI,Dan,ALP,Labor,Y,42754,39.69,501,10.18,ALP,6,PASSFIELD,Geoff,UAPP,United Australia Party
Hunter,4,3,DAVIES,Victoria,AJP,Animal Justice Party,N,0,0,0,0,ALP,6,PASSFIELD,Geoff,UAPP,United Australia Party
Hunter,4,4,BONDS,Stuart,IND,Independent,N,9132,8.48,1165,23.67,ALP,6,PASSFIELD,Geoff,UAPP,United Australia Party
Hunter,4,5,TOWNSEND,Cathy,IMO,Informed Medical Options Party,N,0,0,0,0,ALP,6,PASSFIELD,Geoff,UAPP,United Australia Party
Hunter,4,6,PASSFIELD,Geoff,UAPP,United Australia Party,N,0,0,-4921,-100,ALP,6,PASSFIELD,Geoff,UAPP,United Australia Party
Hunter,4,7,THOMSON,James,NP,The Nationals,N,31014,28.79,864,17.56,ALP,6,PASSFIELD,Geoff,UAPP,United Australia Party
Hunter,4,8,McNAMARA,Dale,ON,Pauline Hanson's One Nation,N,13785,12.8,2091,42.49,ALP,6,PASSFIELD,Geoff,UAPP,United Australia Party
Hunter,4,9,LARUFFA,Scott Fulvio,IND,Independent,N,0,0,0,0,ALP,6,PASSFIELD,Geoff,UAPP,United Australia Party
Hunter,4,10,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,6,PASSFIELD,Geoff,UAPP,United Australia Party
Hunter,5,1,MURRAY,Janet,GRN,The Greens,N,12206,11.33,1164,12.75,ALP,4,BONDS,Stuart,IND,Independent
Hunter,5,2,REPACHOLI,Dan,ALP,Labor,Y,44346,41.17,1592,17.43,ALP,4,BONDS,Stuart,IND,Independent
Hunter,5,3,DAVIES,Victoria,AJP,Animal Justice Party,N,0,0,0,0,ALP,4,BONDS,Stuart,IND,Independent
Hunter,5,4,BONDS,Stuart,IND,Independent,N,0,0,-9132,-100,ALP,4,BONDS,Stuart,IND,Independent
Hunter,5,5,TOWNSEND,Cathy,IMO,Informed Medical Options Party,N,0,0,0,0,ALP,4,BONDS,Stuart,IND,Independent
Hunter,5,6,PASSFIELD,Geoff,UAPP,United Australia Party,N,0,0,0,0,ALP,4,BONDS,Stuart,IND,Independent
Hunter,5,7,THOMSON,James,NP,The Nationals,N,33038,30.67,2024,22.16,ALP,4,BONDS,Stuart,IND,Independent
Hunter,5,8,McNAMARA,Dale,ON,Pauline Hanson's One Nation,N,18137,16.84,4352,47.66,ALP,4,BONDS,Stuart,IND,Independent
Hunter,5,9,LARUFFA,Scott Fulvio,IND,Independent,N,0,0,0,0,ALP,4,BONDS,Stuart,IND,Independent
Hunter,5,10,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,4,BONDS,Stuart,IND,Independent
Hunter,6,1,MURRAY,Janet,GRN,The Greens,N,0,0,-12206,-100,ALP,1,MURRAY,Janet,GRN,The Greens
Hunter,6,2,REPACHOLI,Dan,ALP,Labor,Y,53338,49.51,8992,73.67,ALP,1,MURRAY,Janet,GRN,The Greens
Hunter,6,3,DAVIES,Victoria,AJP,Animal Justice Party,N,0,0,0,0,ALP,1,MURRAY,Janet,GRN,The Greens
Hunter,6,4,BONDS,Stuart,IND,Independent,N,0,0,0,0,ALP,1,MURRAY,Janet,GRN,The Greens
Hunter,6,5,TOWNSEND,Cathy,IMO,Informed Medical Options Party,N,0,0,0,0,ALP,1,MURRAY,Janet,GRN,The Greens
Hunter,6,6,PASSFIELD,Geoff,UAPP,United Australia Party,N,0,0,0,0,ALP,1,MURRAY,Janet,GRN,The Greens
Hunter,6,7,THOMSON,James,NP,The Nationals,N,35100,32.58,2062,16.89,ALP,1,MURRAY,Janet,GRN,The Greens
Hunter,6,8,McNAMARA,Dale,ON,Pauline Hanson's One Nation,N,19289,17.91,1152,9.44,ALP,1,MURRAY,Janet,GRN,The Greens
Hunter,6,9,LARUFFA,Scott Fulvio,IND,Independent,N,0,0,0,0,ALP,1,MURRAY,Janet,GRN,The Greens
Hunter,6,10,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,1,MURRAY,Janet,GRN,The Greens
Hunter,7,1,MURRAY,Janet,GRN,The Greens,N,0,0,0,0,ALP,8,McNAMARA,Dale,ON,Pauline Hanson's One Nation
Hunter,7,2,REPACHOLI,Dan,ALP,Labor,Y,58200,54.03,4862,25.21,ALP,8,McNAMARA,Dale,ON,Pauline Hanson's One Nation
Hunter,7,3,DAVIES,Victoria,AJP,Animal Justice Party,N,0,0,0,0,ALP,8,McNAMARA,Dale,ON,Pauline Hanson's One Nation
Hunter,7,4,BONDS,Stuart,IND,Independent,N,0,0,0,0,ALP,8,McNAMARA,Dale,ON,Pauline Hanson's One Nation
